ID	Year	Latitude	Longitude	Production
2675	2016	-23,14	-47,02	0
2676	2017	-23,14	-47,02	0
2677	2018	-23,14	-47,02	0
2678	2019	-23,14	-47,02	0
2679	2020	-23,14	-47,02	0
2680	2021	-23,14	-47,02	0
2681	2022	-23,14	-47,02	0
2682	2023	-23,14	-47,02	0
2683	1990	-8,38	-35,01	0
2684	1991	-8,38	-35,01	0
2685	1992	-8,38	-35,01	0
2686	1993	-8,38	-35,01	0
2687	1994	-8,38	-35,01	0
2688	1995	-8,38	-35,01	0
2689	1996	-8,38	-35,01	0
2690	1997	-8,38	-35,01	0
2691	1998	-8,38	-35,01	0
2692	1999	-8,38	-35,01	0
2693	2000	-8,38	-35,01	0
2694	2001	-8,38	-35,01	0
2695	2002	-8,38	-35,01	0
2696	2003	-8,38	-35,01	0
2697	2004	-8,38	-35,01	0
2698	2005	-8,38	-35,01	0
2699	2006	-8,38	-35,01	0
2700	2007	-8,38	-35,01	0
2701	2008	-8,38	-35,01	0
2702	2009	-8,38	-35,01	0
2703	2010	-8,38	-35,01	0
2704	2011	-8,38	-35,01	0
2705	2012	-8,38	-35,01	0
2706	2013	-8,38	-35,01	0
2707	2014	-8,38	-35,01	56960,12
2708	2015	-8,38	-35,01	1029463,96
2709	2016	-8,38	-35,01	1394403,36
2710	2017	-8,38	-35,01	1225390,88
2711	2018	-8,38	-35,01	1280056,12
2712	2019	-8,38	-35,01	1352702,96
2713	2020	-8,38	-35,01	1654014,88
2714	2021	-8,38	-35,01	1128982,68
2715	2022	-8,38	-35,01	1187488,96
2716	2023	-8,38	-35,01	208774,44
2717	1990	-8,38	-35,01	0
2718	1991	-8,38	-35,01	0
2719	1992	-8,38	-35,01	0
2720	1993	-8,38	-35,01	0
2721	1994	-8,38	-35,01	0
2722	1995	-8,38	-35,01	0
2723	1996	-8,38	-35,01	0
2724	1997	-8,38	-35,01	0
2725	1998	-8,38	-35,01	0
2726	1999	-8,38	-35,01	0
2727	2000	-8,38	-35,01	0
2728	2001	-8,38	-35,01	0
2729	2002	-8,38	-35,01	0
2730	2003	-8,38	-35,01	0
2731	2004	-8,38	-35,01	0
2732	2005	-8,38	-35,01	0
2733	2006	-8,38	-35,01	0
2734	2007	-8,38	-35,01	0
2735	2008	-8,38	-35,01	0
2736	2009	-8,38	-35,01	0
2737	2010	-8,38	-35,01	0
2738	2011	-8,38	-35,01	0
2739	2012	-8,38	-35,01	0
2740	2013	-8,38	-35,01	0
2741	2014	-8,38	-35,01	75268,73
2742	2015	-8,38	-35,01	1360363,09
2743	2016	-8,38	-35,01	1842604,44
2744	2017	-8,38	-35,01	1619266,52
2745	2018	-8,38	-35,01	1691502,73
2746	2019	-8,38	-35,01	1787500,34
2747	2020	-8,38	-35,01	2185662,52
2748	2021	-8,38	-35,01	1491869,97
2749	2022	-8,38	-35,01	1569181,84
2750	2023	-8,38	-35,01	275880,51
2751	1990	-8,38	-35,01	0
2752	1991	-8,38	-35,01	0
2753	1992	-8,38	-35,01	0
2754	1993	-8,38	-35,01	0
2755	1994	-8,38	-35,01	0
2756	1995	-8,38	-35,01	0
2757	1996	-8,38	-35,01	0
2758	1997	-8,38	-35,01	0
2759	1998	-8,38	-35,01	0
2760	1999	-8,38	-35,01	0
2761	2000	-8,38	-35,01	0
2762	2001	-8,38	-35,01	0
2763	2002	-8,38	-35,01	0
2764	2003	-8,38	-35,01	0
2765	2004	-8,38	-35,01	0
2766	2005	-8,38	-35,01	0
2767	2006	-8,38	-35,01	0
2768	2007	-8,38	-35,01	0
2769	2008	-8,38	-35,01	0
2770	2009	-8,38	-35,01	0
2771	2010	-8,38	-35,01	0
2772	2011	-8,38	-35,01	0
2773	2012	-8,38	-35,01	0
2774	2013	-8,38	-35,01	0
2775	2014	-8,38	-35,01	36617,22
2776	2015	-8,38	-35,01	661798,26
2777	2016	-8,38	-35,01	896402,16
2778	2017	-8,38	-35,01	787751,28
2779	2018	-8,38	-35,01	822893,22
2780	2019	-8,38	-35,01	869594,76
2781	2020	-8,38	-35,01	1063295,28
2782	2021	-8,38	-35,01	725774,58
2783	2022	-8,38	-35,01	763385,76
2784	2023	-8,38	-35,01	134212,14
2785	1990	-8,38	-35,01	0
2786	1991	-8,38	-35,01	0
2787	1992	-8,38	-35,01	0
2788	1993	-8,38	-35,01	0
2789	1994	-8,38	-35,01	0
2790	1995	-8,38	-35,01	0
2791	1996	-8,38	-35,01	0
2792	1997	-8,38	-35,01	0
2793	1998	-8,38	-35,01	0
2794	1999	-8,38	-35,01	0
2795	2000	-8,38	-35,01	0
2796	2001	-8,38	-35,01	0
2797	2002	-8,38	-35,01	0
2798	2003	-8,38	-35,01	0
2799	2004	-8,38	-35,01	0
2800	2005	-8,38	-35,01	0
2801	2006	-8,38	-35,01	0
2802	2007	-8,38	-35,01	0
2803	2008	-8,38	-35,01	0
2804	2009	-8,38	-35,01	0
2805	2010	-8,38	-35,01	0
2806	2011	-8,38	-35,01	0
2807	2012	-8,38	-35,01	0
2808	2013	-8,38	-35,01	0
2809	2014	-8,38	-35,01	73234,44
2810	2015	-8,38	-35,01	1323596,52
2811	2016	-8,38	-35,01	1792804,32
2812	2017	-8,38	-35,01	1575502,56
2813	2018	-8,38	-35,01	1645786,44
2814	2019	-8,38	-35,01	1739189,52
2815	2020	-8,38	-35,01	2126590,56
2816	2021	-8,38	-35,01	1451549,16
2817	2022	-8,38	-35,01	1526771,52
2818	2023	-8,38	-35,01	268424,28
2819	1990	-8,38	-35,01	0
2820	1991	-8,38	-35,01	0
2821	1992	-8,38	-35,01	0
2822	1993	-8,38	-35,01	0
2823	1994	-8,38	-35,01	0
2824	1995	-8,38	-35,01	0
2825	1996	-8,38	-35,01	0
2826	1997	-8,38	-35,01	0
2827	1998	-8,38	-35,01	0
2828	1999	-8,38	-35,01	0
2829	2000	-8,38	-35,01	0
2830	2001	-8,38	-35,01	0
2831	2002	-8,38	-35,01	0
2832	2003	-8,38	-35,01	0
2833	2004	-8,38	-35,01	0
2834	2005	-8,38	-35,01	0
2835	2006	-8,38	-35,01	0
2836	2007	-8,38	-35,01	0
2837	2008	-8,38	-35,01	0
2838	2009	-8,38	-35,01	0
2839	2010	-8,38	-35,01	0
2840	2011	-8,38	-35,01	0
2841	2012	-8,38	-35,01	0
2842	2013	-8,38	-35,01	0
2843	2014	-8,38	-35,01	26445,77
2844	2015	-8,38	-35,01	477965,41
2845	2016	-8,38	-35,01	647401,56
2846	2017	-8,38	-35,01	568931,48
2847	2018	-8,38	-35,01	594311,77
2848	2019	-8,38	-35,01	628040,66
2849	2020	-8,38	-35,01	767935,48
2850	2021	-8,38	-35,01	524170,53
2851	2022	-8,38	-35,01	551334,16
2852	2023	-8,38	-35,01	96930,99
2853	1990	-8,38	-35,01	0
2854	1991	-8,38	-35,01	0
2855	1992	-8,38	-35,01	0
2856	1993	-8,38	-35,01	0
2857	1994	-8,38	-35,01	0
2858	1995	-8,38	-35,01	0
2859	1996	-8,38	-35,01	0
2860	1997	-8,38	-35,01	0
2861	1998	-8,38	-35,01	0
2862	1999	-8,38	-35,01	0
2863	2000	-8,38	-35,01	0
2864	2001	-8,38	-35,01	0
2865	2002	-8,38	-35,01	0
2866	2003	-8,38	-35,01	0
2867	2004	-8,38	-35,01	0
2868	2005	-8,38	-35,01	0
2869	2006	-8,38	-35,01	0
2870	2007	-8,38	-35,01	0
2871	2008	-8,38	-35,01	0
2872	2009	-8,38	-35,01	0
2873	2010	-8,38	-35,01	0
2874	2011	-8,38	-35,01	0
2875	2012	-8,38	-35,01	0
2876	2013	-8,38	-35,01	0
2877	2014	-8,38	-35,01	26445,77
2878	2015	-8,38	-35,01	477965,41
2879	2016	-8,38	-35,01	647401,56
2880	2017	-8,38	-35,01	568931,48
2881	2018	-8,38	-35,01	594311,77
2882	2019	-8,38	-35,01	628040,66
2883	2020	-8,38	-35,01	767935,48
2884	2021	-8,38	-35,01	524170,53
2885	2022	-8,38	-35,01	551334,16
2886	2023	-8,38	-35,01	96930,99
2887	2000	-21,37	-50,28	0
2888	2001	-21,37	-50,28	0
2889	2002	-21,37	-50,28	0
2890	2003	-21,37	-50,28	0
2891	2004	-21,37	-50,28	0
2892	2005	-21,37	-50,28	0
2893	2006	-21,37	-50,28	0
2894	2007	-21,37	-50,28	0
2895	2008	-21,37	-50,28	0
2896	2009	-21,37	-50,28	0
2897	2010	-21,37	-50,28	0
2898	2011	-21,37	-50,28	0
2899	2012	-21,37	-50,28	0
2900	2013	-21,37	-50,28	0
2901	2014	-21,37	-50,28	0
2902	2015	-21,37	-50,28	0
2903	2016	-21,37	-50,28	0
2904	2017	-21,37	-50,28	0
2905	2018	-21,37	-50,28	0
2906	2019	-21,37	-50,28	0
2907	2020	-21,37	-50,28	0
2908	2021	-21,37	-50,28	0
2909	2022	-21,37	-50,28	2931,32
2910	2023	-21,37	-50,28	100,8
2911	2000	-21,37	-50,28	0
2912	2001	-21,37	-50,28	0
2913	2002	-21,37	-50,28	0
2914	2003	-21,37	-50,28	0
2915	2004	-21,37	-50,28	0
2916	2005	-21,37	-50,28	0
2917	2006	-21,37	-50,28	0
2918	2007	-21,37	-50,28	0
2919	2008	-21,37	-50,28	0
2920	2009	-21,37	-50,28	0
2921	2010	-21,37	-50,28	0
2922	2011	-21,37	-50,28	0
2923	2012	-21,37	-50,28	0
2924	2013	-21,37	-50,28	0
2925	2014	-21,37	-50,28	0
2926	2015	-21,37	-50,28	0
2927	2016	-21,37	-50,28	0
2928	2017	-21,37	-50,28	0
2929	2018	-21,37	-50,28	0
2930	2019	-21,37	-50,28	0
2931	2020	-21,37	-50,28	0
2932	2021	-21,37	-50,28	0
2933	2022	-21,37	-50,28	3873,53
2934	2023	-21,37	-50,28	133,2
2935	2000	-21,37	-50,28	0
2936	2001	-21,37	-50,28	0
2937	2002	-21,37	-50,28	0
2938	2003	-21,37	-50,28	0
2939	2004	-21,37	-50,28	0
2940	2005	-21,37	-50,28	0
2941	2006	-21,37	-50,28	0
2942	2007	-21,37	-50,28	0
2943	2008	-21,37	-50,28	0
2944	2009	-21,37	-50,28	0
2945	2010	-21,37	-50,28	0
2946	2011	-21,37	-50,28	0
2947	2012	-21,37	-50,28	0
2948	2013	-21,37	-50,28	0
2949	2014	-21,37	-50,28	0
2950	2015	-21,37	-50,28	0
2951	2016	-21,37	-50,28	0
2952	2017	-21,37	-50,28	0
2953	2018	-21,37	-50,28	0
2954	2019	-21,37	-50,28	0
2955	2020	-21,37	-50,28	0
2956	2021	-21,37	-50,28	0
2957	2022	-21,37	-50,28	3768,84
2958	2023	-21,37	-50,28	129,6
2959	2000	-21,37	-50,28	0
2960	2001	-21,37	-50,28	0
2961	2002	-21,37	-50,28	0
2962	2003	-21,37	-50,28	0
2963	2004	-21,37	-50,28	0
2964	2005	-21,37	-50,28	0
2965	2006	-21,37	-50,28	0
2966	2007	-21,37	-50,28	0
2967	2008	-21,37	-50,28	0
2968	2009	-21,37	-50,28	0
2969	2010	-21,37	-50,28	0
2970	2011	-21,37	-50,28	0
2971	2012	-21,37	-50,28	0
2972	2013	-21,37	-50,28	0
2973	2014	-21,37	-50,28	0
2974	2015	-21,37	-50,28	0
2975	2016	-21,37	-50,28	0
2976	2017	-21,37	-50,28	0
2977	2018	-21,37	-50,28	0
2978	2019	-21,37	-50,28	0
2979	2020	-21,37	-50,28	0
2980	2021	-21,37	-50,28	0
2981	2022	-21,37	-50,28	1360,97
2982	2023	-21,37	-50,28	46,8
2983	2000	-21,37	-50,28	0
2984	2001	-21,37	-50,28	0
2985	2002	-21,37	-50,28	0
2986	2003	-21,37	-50,28	0
2987	2004	-21,37	-50,28	0
2988	2005	-21,37	-50,28	0
2989	2006	-21,37	-50,28	0
2990	2007	-21,37	-50,28	0
2991	2008	-21,37	-50,28	0
2992	2009	-21,37	-50,28	0
2993	2010	-21,37	-50,28	0
2994	2011	-21,37	-50,28	0
2995	2012	-21,37	-50,28	0
2996	2013	-21,37	-50,28	0
2997	2014	-21,37	-50,28	0
2998	2015	-21,37	-50,28	0
2999	2016	-21,37	-50,28	0
3000	2017	-21,37	-50,28	0
3001	2018	-21,37	-50,28	0
3002	2019	-21,37	-50,28	0
3003	2020	-21,37	-50,28	0
3004	2021	-21,37	-50,28	0
3005	2022	-21,37	-50,28	1360,97
3006	2023	-21,37	-50,28	46,8
