ID	dealership	latitude	longitude	source	year	processed_m3
1035	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2004	1398568.5
1036	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2005	1391447.52
1037	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2006	1445445.18
1038	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2007	1397153.34
1039	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2008	1537791.12
1040	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2009	1501675.02
1041	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2010	1538652.42
1042	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2011	1392714.72
1043	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2012	1540716.3
1044	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2013	1562659.02
1045	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2014	1657325.52
1046	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2015	1594227.78
1047	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2016	1571307.84
1048	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2017	1476321.84
1049	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2018	1497479.58
1050	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2019	1448823.06
1051	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2020	1305847.98
1052	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2021	1435334.22
1053	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2022	1553885.46
1054	PETROBRAS	-19.97	-44.1	Fluid Coking Unit	2023	251876.7
1055	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1990	2665006.2
1056	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1991	2744421.84
1057	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1992	2663594.64
1058	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1993	2743241.76
1059	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1994	2683381.32
1060	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1995	2713053.24
1061	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1996	2378958.12
1062	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1997	2735880.84
1063	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1998	2527814.16
1064	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	1999	2799247.32
1065	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2000	2727048.6
1066	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2001	2772110.88
1067	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2002	2612665.8
1068	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2003	2692555.56
1069	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2004	2797137
1070	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2005	2782895.04
1071	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2006	2890890.36
1072	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2007	2794306.68
1073	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2008	3075582.24
1074	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2009	3003350.04
1075	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2010	3077304.84
1076	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2011	2785429.44
1077	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2012	3081432.6
1078	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2013	3125318.04
1079	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2014	3314651.04
1080	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2015	3188455.56
1081	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2016	3142615.68
1082	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2017	2952643.68
1083	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2018	2994959.16
1084	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2019	2897646.12
1085	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2020	2611695.96
1086	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2021	2870668.44
1087	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2022	3107770.92
1088	PETROBRAS	-19.97	-44.1	Vacuum Distillation Column Condensers	2023	503753.4
1089	PETROBRAS	-19.97	-44.1	Purge Systems	1990	962363.35
1090	PETROBRAS	-19.97	-44.1	Purge Systems	1991	991041.22
1091	PETROBRAS	-19.97	-44.1	Purge Systems	1992	961853.62
1092	PETROBRAS	-19.97	-44.1	Purge Systems	1993	990615.08
1093	PETROBRAS	-19.97	-44.1	Purge Systems	1994	968998.81
1094	PETROBRAS	-19.97	-44.1	Purge Systems	1995	979713.67
1095	PETROBRAS	-19.97	-44.1	Purge Systems	1996	859068.21
1096	PETROBRAS	-19.97	-44.1	Purge Systems	1997	987956.97
1097	PETROBRAS	-19.97	-44.1	Purge Systems	1998	912821.78
1098	PETROBRAS	-19.97	-44.1	Purge Systems	1999	1010839.31
1099	PETROBRAS	-19.97	-44.1	Purge Systems	2000	984767.55
1100	PETROBRAS	-19.97	-44.1	Purge Systems	2001	1001040.04
1101	PETROBRAS	-19.97	-44.1	Purge Systems	2002	943462.65
1102	PETROBRAS	-19.97	-44.1	Purge Systems	2003	972311.73
1103	PETROBRAS	-19.97	-44.1	Purge Systems	2004	1010077.25
1104	PETROBRAS	-19.97	-44.1	Purge Systems	2005	1004934.32
1105	PETROBRAS	-19.97	-44.1	Purge Systems	2006	1043932.63
1106	PETROBRAS	-19.97	-44.1	Purge Systems	2007	1009055.19
1107	PETROBRAS	-19.97	-44.1	Purge Systems	2008	1110626.92
1108	PETROBRAS	-19.97	-44.1	Purge Systems	2009	1084543.07
1109	PETROBRAS	-19.97	-44.1	Purge Systems	2010	1111248.97
1110	PETROBRAS	-19.97	-44.1	Purge Systems	2011	1005849.52
1111	PETROBRAS	-19.97	-44.1	Purge Systems	2012	1112739.55
1112	PETROBRAS	-19.97	-44.1	Purge Systems	2013	1128587.07
1113	PETROBRAS	-19.97	-44.1	Purge Systems	2014	1196957.32
1114	PETROBRAS	-19.97	-44.1	Purge Systems	2015	1151386.73
1115	PETROBRAS	-19.97	-44.1	Purge Systems	2016	1134833.44
1116	PETROBRAS	-19.97	-44.1	Purge Systems	2017	1066232.44
1117	PETROBRAS	-19.97	-44.1	Purge Systems	2018	1081513.03
1118	PETROBRAS	-19.97	-44.1	Purge Systems	2019	1046372.21
1119	PETROBRAS	-19.97	-44.1	Purge Systems	2020	943112.43
1120	PETROBRAS	-19.97	-44.1	Purge Systems	2021	1036630.27
1121	PETROBRAS	-19.97	-44.1	Purge Systems	2022	1122250.61
1122	PETROBRAS	-19.97	-44.1	Purge Systems	2023	181910.95
1123	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1990	962363.35
1124	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1991	991041.22
1125	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1992	961853.62
1126	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1993	990615.08
1127	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1994	968998.81
1128	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1995	979713.67
1129	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1996	859068.21
1130	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1997	987956.97
1131	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1998	912821.78
1132	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	1999	1010839.31
1133	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2000	984767.55
1134	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2001	1001040.04
1135	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2002	943462.65
1136	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2003	972311.73
1137	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2004	1010077.25
1138	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2005	1004934.32
1139	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2006	1043932.63
1140	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2007	1009055.19
1141	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2008	1110626.92
1142	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2009	1084543.07
1143	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2010	1111248.97
1144	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2011	1005849.52
1145	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2012	1112739.55
1146	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2013	1128587.07
1147	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2014	1196957.32
1148	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2015	1151386.73
1149	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2016	1134833.44
1150	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2017	1066232.44
1151	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2018	1081513.03
1152	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2019	1046372.21
1153	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2020	943112.43
1154	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2021	1036630.27
1155	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2022	1122250.61
1156	PETROBRAS	-19.97	-44.1	Fugitive Emissions 	2023	181910.95
1157	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1990	141665.16
1158	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1991	165625.88
1159	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1992	173661.88
1160	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1993	159255.04
1161	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1994	170275
1162	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1995	166879.16
1163	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1996	196176.4
1164	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1997	219676.8
1165	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1998	232071.56
1166	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	1999	225463
1167	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2000	497657.72
1168	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2001	717040.52
1169	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2002	756226.52
1170	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2003	719423.6
1171	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2004	742673.68
1172	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2005	721672.84
1173	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2006	585751.04
1174	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2007	668886.68
1175	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2008	646355.64
1176	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2009	665440.72
1177	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2010	684926.76
1178	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2011	693084
1179	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2012	588212.8
1180	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2013	631989.96
1181	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2014	670839.4
1182	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2015	571345.88
1183	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2016	504999.6
1184	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2017	468687.24
1185	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2018	478339.4
1186	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2019	513248.4
1187	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2020	443783.48
1188	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2021	493995.32
1189	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2022	502040.84
1190	PETROBRAS	-3.15	-59.95	Catalytic reforming unit	2023	69966.68
1191	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1990	187200.39
1192	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1991	218862.77
1193	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1992	229481.77
1194	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1993	210444.16
1195	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1994	225006.25
1196	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1995	220518.89
1197	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1996	259233.1
1198	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1997	290287.2
1199	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1998	306665.99
1200	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	1999	297933.25
1201	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2000	657619.13
1202	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2001	947517.83
1203	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2002	999299.33
1204	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2003	950666.9
1205	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2004	981390.22
1206	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2005	953639.11
1207	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2006	774028.16
1208	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2007	883885.97
1209	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2008	854112.81
1210	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2009	879332.38
1211	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2010	905081.79
1212	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2011	915861
1213	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2012	777281.2
1214	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2013	835129.59
1215	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2014	886466.35
1216	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2015	754992.77
1217	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2016	667320.9
1218	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2017	619336.71
1219	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2018	632091.35
1220	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2019	678221.1
1221	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2020	586428.17
1222	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2021	652779.53
1223	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2022	663411.11
1224	PETROBRAS	-3.15	-59.95	Fluid Catalytic Cracking Unit (FCC)	2023	92455.97
1225	PETROBRAS	-3.15	-59.95	Purge Systems	1990	65773.11
1226	PETROBRAS	-3.15	-59.95	Purge Systems	1991	76897.73
1227	PETROBRAS	-3.15	-59.95	Purge Systems	1992	80628.73
1228	PETROBRAS	-3.15	-59.95	Purge Systems	1993	73939.84
1229	PETROBRAS	-3.15	-59.95	Purge Systems	1994	79056.25
1230	PETROBRAS	-3.15	-59.95	Purge Systems	1995	77479.61
1231	PETROBRAS	-3.15	-59.95	Purge Systems	1996	91081.9
1232	PETROBRAS	-3.15	-59.95	Purge Systems	1997	101992.8
1233	PETROBRAS	-3.15	-59.95	Purge Systems	1998	107747.51
1234	PETROBRAS	-3.15	-59.95	Purge Systems	1999	104679.25
1235	PETROBRAS	-3.15	-59.95	Purge Systems	2000	231055.37
1236	PETROBRAS	-3.15	-59.95	Purge Systems	2001	332911.67
1237	PETROBRAS	-3.15	-59.95	Purge Systems	2002	351105.17
1238	PETROBRAS	-3.15	-59.95	Purge Systems	2003	334018.1
1239	PETROBRAS	-3.15	-59.95	Purge Systems	2004	344812.78
1240	PETROBRAS	-3.15	-59.95	Purge Systems	2005	335062.39
1241	PETROBRAS	-3.15	-59.95	Purge Systems	2006	271955.84
1242	PETROBRAS	-3.15	-59.95	Purge Systems	2007	310554.53
1243	PETROBRAS	-3.15	-59.95	Purge Systems	2008	300093.69
1244	PETROBRAS	-3.15	-59.95	Purge Systems	2009	308954.62
1245	PETROBRAS	-3.15	-59.95	Purge Systems	2010	318001.71
1246	PETROBRAS	-3.15	-59.95	Purge Systems	2011	321789
1247	PETROBRAS	-3.15	-59.95	Purge Systems	2012	273098.8
1248	PETROBRAS	-3.15	-59.95	Purge Systems	2013	293423.91
1249	PETROBRAS	-3.15	-59.95	Purge Systems	2014	311461.15
1250	PETROBRAS	-3.15	-59.95	Purge Systems	2015	265267.73
1251	PETROBRAS	-3.15	-59.95	Purge Systems	2016	234464.1
1252	PETROBRAS	-3.15	-59.95	Purge Systems	2017	217604.79
1253	PETROBRAS	-3.15	-59.95	Purge Systems	2018	222086.15
1254	PETROBRAS	-3.15	-59.95	Purge Systems	2019	238293.9
1255	PETROBRAS	-3.15	-59.95	Purge Systems	2020	206042.33
1256	PETROBRAS	-3.15	-59.95	Purge Systems	2021	229354.97
1257	PETROBRAS	-3.15	-59.95	Purge Systems	2022	233090.39
1258	PETROBRAS	-3.15	-59.95	Purge Systems	2023	32484.53
1259	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1990	65773.11
1260	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1991	76897.73
1261	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1992	80628.73
1262	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1993	73939.84
1263	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1994	79056.25
1264	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1995	77479.61
1265	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1996	91081.9
1266	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1997	101992.8
1267	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1998	107747.51
1268	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	1999	104679.25
1269	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2000	231055.37
1270	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2001	332911.67
1271	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2002	351105.17
1272	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2003	334018.1
1273	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2004	344812.78
1274	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2005	335062.39
1275	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2006	271955.84
1276	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2007	310554.53
1277	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2008	300093.69
1278	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2009	308954.62
1279	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2010	318001.71
1280	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2011	321789
1281	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2012	273098.8
1282	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2013	293423.91
1283	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2014	311461.15
1284	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2015	265267.73
1285	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2016	234464.1
1286	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2017	217604.79
1287	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2018	222086.15
1288	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2019	238293.9
1289	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2020	206042.33
1290	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2021	229354.97
1291	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2022	233090.39
1292	PETROBRAS	-3.15	-59.95	Fugitive Emissions 	2023	32484.53
1293	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1990	2227094.8
1294	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1991	2203236.84
1295	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1992	2062783.52
1296	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1993	2432017.84
1297	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1994	2670536.68
1298	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1995	2246328.28
1299	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1996	2626132.04
1300	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1997	2687561.24
1301	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1998	2598634.36
1302	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	1999	3079948.76
1303	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2000	3073636.16
1304	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2001	3105732.56
1305	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2002	3185563.08
1306	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2003	3108548.52
1307	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2004	2704732.24
1308	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2005	3085922.28
1309	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2006	2997083.32
1310	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2007	2753607.08
1311	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2008	3020078.88
1312	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2009	3068754.92
1313	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2010	2786803.6
1314	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2011	3159488.92
1315	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2012	3248662.2
1316	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2013	3169891.48
1317	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2014	3321867.64
1318	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2015	3225321.4
1319	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2016	2760374.4
1320	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2017	2642739.12
1321	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2018	2811921
1322	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2019	2739783.48
1323	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2020	2920729.28
1324	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2021	2961323.12
1325	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2022	2626225.56
1326	PETROBRAS	-25.57	-49.36	Catalytic reforming unit	2023	486963.4
1327	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1990	2942946.7
1328	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1991	2911420.11
1329	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1992	2725821.08
1330	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1993	3213737.86
1331	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1994	3528923.47
1332	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1995	2968362.37
1333	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1996	3470245.91
1334	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1997	3551420.21
1335	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1998	3433909.69
1336	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	1999	4069932.29
1337	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2000	4061590.64
1338	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2001	4104003.74
1339	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2002	4209494.07
1340	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2003	4107724.83
1341	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2004	3574110.46
1342	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2005	4077825.87
1343	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2006	3960431.53
1344	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2007	3638695.07
1345	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2008	3990818.52
1346	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2009	4055140.43
1347	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2010	3682561.9
1348	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2011	4175038.93
1349	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2012	4292875.05
1350	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2013	4188785.17
1351	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2014	4389610.81
1352	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2015	4262031.85
1353	PETROBRAS	-25.57	-49.36	Fluid Catalytic Cracking Unit (FCC)	2016	3647637.6
