ID	Fuel_type	Granted_power_MW	latitude	longitude	year	Fuel_consumed_plant_GJ
2014	Biomass_thermal	5,5	-28,41777778	-53,90972222	2018	4380664,245
2015	Biomass_thermal	5,5	-28,41777778	-53,90972222	2019	4560829,582
2016	Biomass_thermal	5,5	-28,41777778	-53,90972222	2020	4340105,924
2017	Biomass_thermal	3	-1,25229444	-47,92640834	2017	4341795,555
2018	Biomass_thermal	3	-1,25229444	-47,92640834	2018	3573875,933
2019	Biomass_thermal	3	-1,25229444	-47,92640834	2019	2075970,52
2020	Biomass_thermal	3	-1,25229444	-47,92640834	2020	3044574,826
2021	Gas_thermal	102,89	-20,5246084	-43,67546915	2017	40792502,05
2022	Gas_thermal	102,89	-20,5246084	-43,67546915	2018	26821836,63
2023	Gas_thermal	102,89	-20,5246084	-43,67546915	2019	30202299,11
2024	Gas_thermal	102,89	-20,5246084	-43,67546915	2020	26507435,51
2025	Oil_thermal 	0,5456	-3,05445119	-69,002235	2017	169069,1795
2026	Oil_thermal 	0,5456	-3,05445119	-69,002235	2018	151851,3012
2027	Oil_thermal 	0,5456	-3,05445119	-69,002235	2019	56573,46204
2028	Oil_thermal 	0,5456	-3,05445119	-69,002235	2020	67264,79009
2029	Oil_thermal 	0,232	-12,9999983	-60,94480395	2017	54022,84932
2030	Oil_thermal 	0,232	-12,9999983	-60,94480395	2018	50990,28764
2031	Oil_thermal 	0,232	-12,9999983	-60,94480395	2019	42172,25445
2032	Oil_thermal 	0,232	-12,9999983	-60,94480395	2020	21143,67804
2033	Oil_thermal 	3,18	-3,70101671	-65,33081093	2017	985410,5402
2034	Oil_thermal 	3,18	-3,70101671	-65,33081093	2018	885057,0706
2035	Oil_thermal 	3,18	-3,70101671	-65,33081093	2019	329735,3542
2036	Oil_thermal 	3,18	-3,70101671	-65,33081093	2020	392049,1798
2037	Oil_thermal 	1,92	-3,41817574	-68,28735283	2017	594964,8545
2038	Oil_thermal 	1,92	-3,41817574	-68,28735283	2018	534374,0804
2039	Oil_thermal 	1,92	-3,41817574	-68,28735283	2019	199085,4969
2040	Oil_thermal 	1,92	-3,41817574	-68,28735283	2020	236708,9387
2041	Gas_thermal	2,165	-3,57916666	-61,40555555	2017	1075505,05
2042	Gas_thermal	2,165	-3,57916666	-61,40555555	2018	1057911,565
2043	Gas_thermal	2,165	-3,57916666	-61,40555555	2019	1311309,715
2044	Gas_thermal	2,165	-3,57916666	-61,40555555	2020	1364585,619
2045	Gas_thermal	4,57	-3,71027777	-61,66305555	2017	2270234,678
2046	Gas_thermal	4,57	-3,71027777	-61,66305555	2018	2233097,392
2047	Gas_thermal	4,57	-3,71027777	-61,66305555	2019	2767984,017
2048	Gas_thermal	4,57	-3,71027777	-61,66305555	2020	2880441,699
2049	Oil_thermal 	5,35	-7,20250574	-59,88690518	2017	1657844,777
2050	Oil_thermal 	5,35	-7,20250574	-59,88690518	2018	1489011,109
2051	Oil_thermal 	5,35	-7,20250574	-59,88690518	2019	554743,4419
2052	Oil_thermal 	5,35	-7,20250574	-59,88690518	2020	659579,5949
2053	Oil_thermal 	7,67	-5,12066596	-60,38043633	2017	2376760,643
2054	Oil_thermal 	7,67	-5,12066596	-60,38043633	2018	2134713,123
2055	Oil_thermal 	7,67	-5,12066596	-60,38043633	2019	795305,084
2056	Oil_thermal 	7,67	-5,12066596	-60,38043633	2020	945602,8959
2057	Gas_thermal	3,35	-3,71666053	-38,47283271	2017	1094495,259
2058	Gas_thermal	3,35	-3,71666053	-38,47283271	2018	841464,0285
2059	Gas_thermal	3,35	-3,71666053	-38,47283271	2019	838468,9757
2060	Gas_thermal	3,35	-3,71666053	-38,47283271	2020	649819,8019
2061	Oil_thermal 	1,52	-4,36615749	-70,18798928	2017	471013,8431
2062	Oil_thermal 	1,52	-4,36615749	-70,18798928	2018	423046,147
2063	Oil_thermal 	1,52	-4,36615749	-70,18798928	2019	157609,3517
2064	Oil_thermal 	1,52	-4,36615749	-70,18798928	2020	187394,5765
2065	Oil_thermal 	7,94	-3,57942916	-59,13275442	2017	2460427,575
2066	Oil_thermal 	7,94	-3,57942916	-59,13275442	2018	2209859,478
2067	Oil_thermal 	7,94	-3,57942916	-59,13275442	2019	823301,482
2068	Oil_thermal 	7,94	-3,57942916	-59,13275442	2020	978890,0904
2069	Oil_thermal 	0,9	-4,04549803	-59,37053558	2017	278889,7755
2070	Oil_thermal 	0,9	-4,04549803	-59,37053558	2018	250487,8502
2071	Oil_thermal 	0,9	-4,04549803	-59,37053558	2019	93321,32667
2072	Oil_thermal 	0,9	-4,04549803	-59,37053558	2020	110957,315
2073	Oil_thermal 	1,222	-1,89737215	-50,21113971	2017	378670,3397
2074	Oil_thermal 	1,222	-1,89737215	-50,21113971	2018	340106,8366
2075	Oil_thermal 	1,222	-1,89737215	-50,21113971	2019	126709,6236
2076	Oil_thermal 	1,222	-1,89737215	-50,21113971	2020	150655,3766
2077	Oil_thermal 	0,72	-7,35277998	-50,4075014	2017	223111,8204
2078	Oil_thermal 	0,72	-7,35277998	-50,4075014	2018	200390,2801
2079	Oil_thermal 	0,72	-7,35277998	-50,4075014	2019	74657,06134
2080	Oil_thermal 	0,72	-7,35277998	-50,4075014	2020	88765,85203
2081	Oil_thermal 	5,26	-0,97274561	-62,9256602	2017	1629955,799
2082	Oil_thermal 	5,26	-0,97274561	-62,9256602	2018	1463962,324
2083	Oil_thermal 	5,26	-0,97274561	-62,9256602	2019	545411,3092
2084	Oil_thermal 	5,26	-0,97274561	-62,9256602	2020	648483,8634
2085	Oil_thermal 	0,44	-9,29167023	-50,04608449	2017	136346,1125
2086	Oil_thermal 	0,44	-9,29167023	-50,04608449	2018	122460,7267
2087	Oil_thermal 	0,44	-9,29167023	-50,04608449	2019	45623,75971
2088	Oil_thermal 	0,44	-9,29167023	-50,04608449	2020	54245,79846
2089	Oil_thermal 	2,982	-2,8063048	-57,06650043	2017	924054,7896
2090	Oil_thermal 	2,982	-2,8063048	-57,06650043	2018	829949,7436
2091	Oil_thermal 	2,982	-2,8063048	-57,06650043	2019	309204,6624
2092	Oil_thermal 	2,982	-2,8063048	-57,06650043	2020	367638,5705
2093	Oil_thermal 	0,3088	-8,52174068	-46,74677434	2017	95690,18076
2094	Oil_thermal 	0,3088	-8,52174068	-46,74677434	2018	85945,16459
2095	Oil_thermal 	0,3088	-8,52174068	-46,74677434	2019	32019,58409
2096	Oil_thermal 	0,3088	-8,52174068	-46,74677434	2020	38070,68765
2097	Oil_thermal 	5,12	-4,37498902	-70,02734843	2017	1586572,945
2098	Oil_thermal 	5,12	-4,37498902	-70,02734843	2018	1424997,548
2099	Oil_thermal 	5,12	-4,37498902	-70,02734843	2019	530894,6584
2100	Oil_thermal 	5,12	-4,37498902	-70,02734843	2020	631223,8366
2101	Oil_thermal 	6,52	-3,89780895	-61,37472681	2017	2020401,485
2102	Oil_thermal 	6,52	-3,89780895	-61,37472681	2018	1814645,315
2103	Oil_thermal 	6,52	-3,89780895	-61,37472681	2019	676061,1666
2104	Oil_thermal 	6,52	-3,89780895	-61,37472681	2020	803824,1045
2105	Oil_thermal 	0,75	-3,07833887	-68,06277772	2017	232408,1463
2106	Oil_thermal 	0,75	-3,07833887	-68,06277772	2018	208739,8751
2107	Oil_thermal 	0,75	-3,07833887	-68,06277772	2019	77767,77223
2108	Oil_thermal 	0,75	-3,07833887	-68,06277772	2020	92464,4292
2109	Oil_thermal 	2,76	-2,96885845	-57,58803746	2017	855261,9783
2110	Oil_thermal 	2,76	-2,96885845	-57,58803746	2018	768162,7405
2111	Oil_thermal 	2,76	-2,96885845	-57,58803746	2019	286185,4018
2112	Oil_thermal 	2,76	-2,96885845	-57,58803746	2020	340269,0994
2113	Oil_thermal 	7,641	-8,76805555	-67,31888888	2017	2367774,194
2114	Oil_thermal 	7,641	-8,76805555	-67,31888888	2018	2126641,848
2115	Oil_thermal 	7,641	-8,76805555	-67,31888888	2019	792298,0635
2116	Oil_thermal 	7,641	-8,76805555	-67,31888888	2020	942027,6046
2117	Oil_thermal 	0,224	-12,43831043	-64,22856358	2017	52159,99245
2118	Oil_thermal 	0,224	-12,43831043	-64,22856358	2018	49232,00186
2119	Oil_thermal 	0,224	-12,43831043	-64,22856358	2019	40718,03878
2120	Oil_thermal 	0,224	-12,43831043	-64,22856358	2020	20414,5857
2121	Oil_thermal 	5,6	-4,38972222	-59,59611111	2017	1735314,159
2122	Oil_thermal 	5,6	-4,38972222	-59,59611111	2018	1558591,068
2123	Oil_thermal 	5,6	-4,38972222	-59,59611111	2019	580666,0326
2124	Oil_thermal 	5,6	-4,38972222	-59,59611111	2020	690401,0713
2125	Gas_thermal	2,165	-3,29527777	-61,21583333	2017	1075505,05
2126	Gas_thermal	2,165	-3,29527777	-61,21583333	2018	1057911,565
2127	Gas_thermal	2,165	-3,29527777	-61,21583333	2019	1311309,715
2128	Gas_thermal	2,165	-3,29527777	-61,21583333	2020	1364585,619
2129	Oil_thermal 	4,1	-2,46083334	-57,10277778	2017	1270497,866
2130	Oil_thermal 	4,1	-2,46083334	-57,10277778	2018	1141111,317
2131	Oil_thermal 	4,1	-2,46083334	-57,10277778	2019	425130,4882
2132	Oil_thermal 	4,1	-2,46083334	-57,10277778	2020	505472,2129
2133	Gas_thermal	130,71	-12,68722652	-38,35256934	2017	42704917,99
2134	Gas_thermal	130,71	-12,68722652	-38,35256934	2018	32832168,11
2135	Gas_thermal	130,71	-12,68722652	-38,35256934	2019	32715307,41
2136	Gas_thermal	130,71	-12,68722652	-38,35256934	2020	25354610,84
2137	Oil_thermal 	169,08	-7,23073189	-35,889979	2017	82028709,97
2138	Oil_thermal 	169,08	-7,23073189	-35,889979	2018	50415641,44
2139	Oil_thermal 	169,08	-7,23073189	-35,889979	2019	20979571,35
2140	Oil_thermal 	169,08	-7,23073189	-35,889979	2020	16581295,44
2141	Oil_thermal 	0,55	-3,30562507	-60,61374745	2017	170432,6406
2142	Oil_thermal 	0,55	-3,30562507	-60,61374745	2018	153075,9084
2143	Oil_thermal 	0,55	-3,30562507	-60,61374745	2019	57029,69963
2144	Oil_thermal 	0,55	-3,30562507	-60,61374745	2020	67807,24808
2145	Oil_thermal 	3,38	-6,53444444	-64,38361111	2017	1047386,046
2146	Oil_thermal 	3,38	-6,53444444	-64,38361111	2018	940721,0373
2147	Oil_thermal 	3,38	-6,53444444	-64,38361111	2019	350473,4268
2148	Oil_thermal 	3,38	-6,53444444	-64,38361111	2020	416706,3609
2149	Oil_thermal 	5,456	-4,87722222	-66,89638889	2017	1690691,795
2150	Oil_thermal 	5,456	-4,87722222	-66,89638889	2018	1518513,012
2151	Oil_thermal 	5,456	-4,87722222	-66,89638889	2019	565734,6204
2152	Oil_thermal 	5,456	-4,87722222	-66,89638889	2020	672647,9009
2153	Oil_thermal 	2,42	-3,19739694	-59,82631389	2017	749903,6187
2154	Oil_thermal 	2,42	-3,19739694	-59,82631389	2018	673533,9971
2155	Oil_thermal 	2,42	-3,19739694	-59,82631389	2019	250930,6784
2156	Oil_thermal 	2,42	-3,19739694	-59,82631389	2020	298351,8915
2157	Oil_thermal 	17,52	-3,81888888	-60,36805553	2017	5429054,297
2158	Oil_thermal 	17,52	-3,81888888	-60,36805553	2018	4876163,483
2159	Oil_thermal 	17,52	-3,81888888	-60,36805553	2019	1816655,159
2160	Oil_thermal 	17,52	-3,81888888	-60,36805553	2020	2159969,066
2161	Oil_thermal 	0,8544	-3,30496317	-60,61485602	2017	264759,3602
2162	Oil_thermal 	0,8544	-3,30496317	-60,61485602	2018	237796,4658
2163	Oil_thermal 	0,8544	-3,30496317	-60,61485602	2019	88593,04612
2164	Oil_thermal 	0,8544	-3,30496317	-60,61485602	2020	105335,4777
2165	Oil_thermal 	32,6	-21,54869966	-47,77251455	2017	7591141,758
2166	Oil_thermal 	32,6	-21,54869966	-47,77251455	2018	7165014,556
2167	Oil_thermal 	32,6	-21,54869966	-47,77251455	2019	5925928,858
2168	Oil_thermal 	32,6	-21,54869966	-47,77251455	2020	2971051,311
2169	Oil_thermal 	138,172	-22,35628767	-46,96053455	2017	32174332,49
2170	Oil_thermal 	138,172	-22,35628767	-46,96053455	2018	30368232,86
2171	Oil_thermal 	138,172	-22,35628767	-46,96053455	2019	25116485,96
2172	Oil_thermal 	138,172	-22,35628767	-46,96053455	2020	12592518,46
2173	Oil_thermal 	19,31	-4,09055556	-63,14694444	2017	5983735,073
2174	Oil_thermal 	19,31	-4,09055556	-63,14694444	2018	5374355,985
2175	Oil_thermal 	19,31	-4,09055556	-63,14694444	2019	2002260,909
2176	Oil_thermal 	19,31	-4,09055556	-63,14694444	2020	2380650,837
2177	Gas_thermal	4,57	-3,78305559	-62,03444445	2017	2270234,678
2178	Gas_thermal	4,57	-3,78305559	-62,03444445	2018	2233097,392
2179	Gas_thermal	4,57	-3,78305559	-62,03444445	2019	2767984,017
2180	Gas_thermal	4,57	-3,78305559	-62,03444445	2020	2880441,699
2181	Oil_thermal 	10,946	-13,11489866	-60,51859055	2017	2548853,917
2182	Oil_thermal 	10,946	-13,11489866	-60,51859055	2018	2405774,519
2183	Oil_thermal 	10,946	-13,11489866	-60,51859055	2019	1989730,591
2184	Oil_thermal 	10,946	-13,11489866	-60,51859055	2020	997580,6028
2185	Oil_thermal 	74,4	-29,93900967	-51,70853455	2017	29536362,09
2186	Oil_thermal 	74,4	-29,93900967	-51,70853455	2018	34137543,36
2187	Oil_thermal 	74,4	-29,93900967	-51,70853455	2019	36362649,78
2188	Oil_thermal 	74,4	-29,93900967	-51,70853455	2020	32087952,41
2189	Oil_thermal 	3,38	-7,44083333	-70,02972222	2017	1047386,046
2190	Oil_thermal 	3,38	-7,44083333	-70,02972222	2018	940721,0373
2191	Oil_thermal 	3,38	-7,44083333	-70,02972222	2019	350473,4268
2192	Oil_thermal 	3,38	-7,44083333	-70,02972222	2020	416706,3609
2193	Oil_thermal 	0,55	-4,37212137	-70,19218565	2017	170432,6406
2194	Oil_thermal 	0,55	-4,37212137	-70,19218565	2018	153075,9084
2195	Oil_thermal 	0,55	-4,37212137	-70,19218565	2019	57029,69963
2196	Oil_thermal 	0,55	-4,37212137	-70,19218565	2020	67807,24808
2197	Oil_thermal 	0,06	-11,04799138	-45,19299114	2017	29108,83959
2198	Oil_thermal 	0,06	-11,04799138	-45,19299114	2018	17890,57539
2199	Oil_thermal 	0,06	-11,04799138	-45,19299114	2019	7444,844339
2200	Oil_thermal 	0,06	-11,04799138	-45,19299114	2020	5884,065095
2201	Coal_thermal_power_plant  	20	-23,85222205	-50,3902778	2017	9823602,262
2202	Coal_thermal_power_plant  	20	-23,85222205	-50,3902778	2018	9542277,607
2203	Coal_thermal_power_plant  	20	-23,85222205	-50,3902778	2019	11232591,89
2204	Coal_thermal_power_plant  	20	-23,85222205	-50,3902778	2020	11565908,06
2205	Oil_thermal 	6,12	-2,52452989	-66,03914881	2017	1896450,474
2206	Oil_thermal 	6,12	-2,52452989	-66,03914881	2018	1703317,381
2207	Oil_thermal 	6,12	-2,52452989	-66,03914881	2019	634585,0214
2208	Oil_thermal 	6,12	-2,52452989	-66,03914881	2020	754509,7422
2209	Gas_thermal	5,16	-22,786	-43,312	2017	2045770,343
2210	Gas_thermal	5,16	-22,786	-43,312	2018	1345132,442
2211	Gas_thermal	5,16	-22,786	-43,312	2019	1514664,821
2212	Gas_thermal	5,16	-22,786	-43,312	2020	1329365,023
2213	Oil_thermal 	1,28	-7,5460003	-72,58400008	2017	396643,2363
2214	Oil_thermal 	1,28	-7,5460003	-72,58400008	2018	356249,3869
2215	Oil_thermal 	1,28	-7,5460003	-72,58400008	2019	132723,6646
2216	Oil_thermal 	1,28	-7,5460003	-72,58400008	2020	157805,9592
2217	Oil_thermal 	13,25	-7,51577731	-63,02464789	2017	4105877,251
2218	Oil_thermal 	13,25	-7,51577731	-63,02464789	2018	3687737,794
2219	Oil_thermal 	13,25	-7,51577731	-63,02464789	2019	1373897,309
2220	Oil_thermal 	13,25	-7,51577731	-63,02464789	2020	1633538,249
2221	Oil_thermal 	1,11	-0,12600966	-67,07953455	2017	343964,0565
2222	Oil_thermal 	1,11	-0,12600966	-67,07953455	2018	308935,0152
2223	Oil_thermal 	1,11	-0,12600966	-67,07953455	2019	115096,3029
2224	Oil_thermal 	1,11	-0,12600966	-67,07953455	2020	136847,3552
2225	Gas_thermal	226	-19,99055687	-44,09838989	2017	89601569,29
2226	Gas_thermal	226	-19,99055687	-44,09838989	2018	58914715,5
2227	Gas_thermal	226	-19,99055687	-44,09838989	2019	66339970,83
2228	Gas_thermal	226	-19,99055687	-44,09838989	2020	58224126,98
2229	Oil_thermal 	0,438	-2,93090559	-69,69636525	2017	135726,3574
2230	Oil_thermal 	0,438	-2,93090559	-69,69636525	2018	121904,0871
2231	Oil_thermal 	0,438	-2,93090559	-69,69636525	2019	45416,37898
2232	Oil_thermal 	0,438	-2,93090559	-69,69636525	2020	53999,22665
2233	Oil_thermal 	2,68	-7,05472225	-71,691389	2017	830471,776
2234	Oil_thermal 	2,68	-7,05472225	-71,691389	2018	745897,1538
2235	Oil_thermal 	2,68	-7,05472225	-71,691389	2019	277890,1728
2236	Oil_thermal 	2,68	-7,05472225	-71,691389	2020	330406,227
2237	Oil_thermal 	29,7	-3,13416702	-58,44610748	2017	9203362,593
2238	Oil_thermal 	29,7	-3,13416702	-58,44610748	2018	8266099,056
2239	Oil_thermal 	29,7	-3,13416702	-58,44610748	2019	3079603,78
2240	Oil_thermal 	29,7	-3,13416702	-58,44610748	2020	3661591,396
2241	Oil_thermal 	1,76	-6,43944471	-68,24611134	2017	545384,4499
2242	Oil_thermal 	1,76	-6,43944471	-68,24611134	2018	489842,907
2243	Oil_thermal 	1,76	-6,43944471	-68,24611134	2019	182495,0388
2244	Oil_thermal 	1,76	-6,43944471	-68,24611134	2020	216983,1938
2245	Oil_thermal 	0,324	-15,24616694	-40,24738111	2017	157187,7338
2246	Oil_thermal 	0,324	-15,24616694	-40,24738111	2018	96609,10708
2247	Oil_thermal 	0,324	-15,24616694	-40,24738111	2019	40202,15943
2248	Oil_thermal 	0,324	-15,24616694	-40,24738111	2020	31773,95152
2249	Oil_thermal 	0,434	-3,59795366	-60,80803455	2017	134486,8473
2250	Oil_thermal 	0,434	-3,59795366	-60,80803455	2018	120790,8077
2251	Oil_thermal 	0,434	-3,59795366	-60,80803455	2019	45001,61753
2252	Oil_thermal 	0,434	-3,59795366	-60,80803455	2020	53506,08303
2253	Oil_thermal 	0,28	-1,8219442	-66,60888918	2017	86765,70794
2254	Oil_thermal 	0,28	-1,8219442	-66,60888918	2018	77929,55339
2255	Oil_thermal 	0,28	-1,8219442	-66,60888918	2019	29033,30163
2256	Oil_thermal 	0,28	-1,8219442	-66,60888918	2020	34520,05357
2257	Coal_thermal_power_plant  	232	-28,45423334	-48,96906967	2017	113953786,2
2258	Coal_thermal_power_plant  	232	-28,45423334	-48,96906967	2018	110690420,2
2259	Coal_thermal_power_plant  	232	-28,45423334	-48,96906967	2019	130298065,9
2260	Coal_thermal_power_plant  	232	-28,45423334	-48,96906967	2020	134164533,5
2261	Gas_thermal	87,048	-21,68545367	-43,44747855	2017	34511669,93
2262	Gas_thermal	87,048	-21,68545367	-43,44747855	2018	22692071,48
2263	Gas_thermal	87,048	-21,68545367	-43,44747855	2019	25552043,28
2264	Gas_thermal	87,048	-21,68545367	-43,44747855	2020	22426078,79
2265	Oil_thermal 	1,22	-3,47388902	-66,06694405	2017	378050,5846
2266	Oil_thermal 	1,22	-3,47388902	-66,06694405	2018	339550,1969
2267	Oil_thermal 	1,22	-3,47388902	-66,06694405	2019	126502,2428
2268	Oil_thermal 	1,22	-3,47388902	-66,06694405	2020	150408,8048
2269	Oil_thermal 	6,54	-2,74226188	-66,76832294	2017	2026599,036
2270	Oil_thermal 	6,54	-2,74226188	-66,76832294	2018	1820211,711
2271	Oil_thermal 	6,54	-2,74226188	-66,76832294	2019	678134,9738
2272	Oil_thermal 	6,54	-2,74226188	-66,76832294	2020	806289,8226
2273	Oil_thermal 	6,3	-7,26583333	-64,79361111	2017	1952228,429
2274	Oil_thermal 	6,3	-7,26583333	-64,79361111	2018	1753414,951
2275	Oil_thermal 	6,3	-7,26583333	-64,79361111	2019	653249,2867
2276	Oil_thermal 	6,3	-7,26583333	-64,79361111	2020	776701,2052
2277	Oil_thermal 	1,425	-1,88010513	-66,99727264	2017	441575,4779
2278	Oil_thermal 	1,425	-1,88010513	-66,99727264	2018	396605,7628
2279	Oil_thermal 	1,425	-1,88010513	-66,99727264	2019	147758,7672
2280	Oil_thermal 	1,425	-1,88010513	-66,99727264	2020	175682,4155
2281	Oil_thermal 	0,3	-0,79492201	-47,59874769	2017	92963,25851
2282	Oil_thermal 	0,3	-0,79492201	-47,59874769	2018	83495,95006
2283	Oil_thermal 	0,3	-0,79492201	-47,59874769	2019	31107,10889
2284	Oil_thermal 	0,3	-0,79492201	-47,59874769	2020	36985,77168
2285	Oil_thermal 	15,55	-3,29128766	-60,60747855	2017	4818595,566
2286	Oil_thermal 	15,55	-3,29128766	-60,60747855	2018	4327873,411
2287	Oil_thermal 	15,55	-3,29128766	-60,60747855	2019	1612385,144
2288	Oil_thermal 	15,55	-3,29128766	-60,60747855	2020	1917095,832
2289	Oil_thermal 	6,02	-3,43210867	-60,45940728	2017	1865462,721
2290	Oil_thermal 	6,02	-3,43210867	-60,45940728	2018	1675485,398
2291	Oil_thermal 	6,02	-3,43210867	-60,45940728	2019	624215,9851
2292	Oil_thermal 	6,02	-3,43210867	-60,45940728	2020	742181,1517
2293	Oil_thermal 	6,45	-5,81487451	-61,29264516	2017	1998710,058
2294	Oil_thermal 	6,45	-5,81487451	-61,29264516	2018	1795162,926
2295	Oil_thermal 	6,45	-5,81487451	-61,29264516	2019	668802,8412
2296	Oil_thermal 	6,45	-5,81487451	-61,29264516	2020	795194,0911
2297	Oil_thermal 	3,9	-1,83504968	-65,60700876	2017	1208522,361
2298	Oil_thermal 	3,9	-1,83504968	-65,60700876	2018	1085447,351
2299	Oil_thermal 	3,9	-1,83504968	-65,60700876	2019	404392,4156
2300	Oil_thermal 	3,9	-1,83504968	-65,60700876	2020	480815,0318
2301	Oil_thermal 	9,68	-3,39555556	-57,71611111	2017	2999614,475
2302	Oil_thermal 	9,68	-3,39555556	-57,71611111	2018	2694135,988
2303	Oil_thermal 	9,68	-3,39555556	-57,71611111	2019	1003722,714
2304	Oil_thermal 	9,68	-3,39555556	-57,71611111	2020	1193407,566
2305	Oil_thermal 	1,825	-21,43982535	-47,34580139	2017	424964,2242
2306	Oil_thermal 	1,825	-21,43982535	-47,34580139	2018	401108,9437
2307	Oil_thermal 	1,825	-21,43982535	-47,34580139	2019	331742,9499
2308	Oil_thermal 	1,825	-21,43982535	-47,34580139	2020	166324,1915
2309	Oil_thermal 	0,372	-2,4570353	-57,28118077	2017	115274,4406
2310	Oil_thermal 	0,372	-2,4570353	-57,28118077	2018	103534,9781
2311	Oil_thermal 	0,372	-2,4570353	-57,28118077	2019	38572,81503
2312	Oil_thermal 	0,372	-2,4570353	-57,28118077	2020	45862,35688
2313	Oil_thermal 	0,42	-1,88432068	-48,76789855	2017	130148,5619
2314	Oil_thermal 	0,42	-1,88432068	-48,76789855	2018	116894,3301
2315	Oil_thermal 	0,42	-1,88432068	-48,76789855	2019	43549,95245
