ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry	height
-28,45423334	-48,96906967	2017	SOX	EEA	28,03263141	11,28142484	170,9306794	Power	plant	150
-28,45423334	-48,96906967	2018	SOX	EEA	27,22984338	10,9583516	166,0356304	Power	plant	150
-28,45423334	-48,96906967	2019	SOX	EEA	32,05332421	12,89950852	195,4470988	Power	plant	150
-28,45423334	-48,96906967	2020	SOX	EEA	33,00447524	13,28228882	201,2468003	Power	plant	150
-28,45423333	-48,96906967	2017	SOX	EEA	31,65754065	12,74022977	193,0337844	Power	plant	150
-28,45423333	-48,96906967	2018	SOX	EEA	30,75094382	12,37537983	187,505755	Power	plant	150
-28,45423333	-48,96906967	2019	SOX	EEA	36,19815062	14,56754842	220,7204306	Power	plant	150
-28,45423333	-48,96906967	2020	SOX	EEA	37,27229532	14,99982616	227,2700934	Power	plant	150
-28,45423334	-48,96906967	2017	SOX	EEA	43,86140174	17,65153972	267,4475716	Power	plant	150
-28,45423334	-48,96906967	2018	SOX	EEA	42,60531529	17,14604152	259,7885078	Power	plant	150
-28,45423334	-48,96906967	2019	SOX	EEA	50,15239952	20,18328273	305,8073141	Power	plant	150
-28,45423334	-48,96906967	2020	SOX	EEA	51,6406229	20,7822019	314,881847	Power	plant	150
-20,10500226	-44,97695126	2017	SOX	EEA	0	0	0	Power	plant	150
-20,10500226	-44,97695126	2018	SOX	EEA	0	0	0	Power	plant	150
-27,23360025	-52,0317881	2017	SOX	EEA	0,604151539	0,243134156	3,683850848	Power	plant	150
-27,23360025	-52,0317881	2018	SOX	EEA	0,586850073	0,236171371	3,578354103	Power	plant	150
-27,23360025	-52,0317881	2019	SOX	EEA	0,690804401	0,278006649	4,212221958	Power	plant	150
-27,23360025	-52,0317881	2020	SOX	EEA	0,711303346	0,286256225	4,337215523	Power	plant	150
-1,54139616	-48,7325286	2017	SOX	EEA	11,03200723	4,439710228	67,26833679	Power	plant	150
-1,54139616	-48,7325286	2018	SOX	EEA	7,422101319	2,986943214	45,25671536	Power	plant	150
-1,54139616	-48,7325286	2019	SOX	EEA	9,610055685	3,867461434	58,59790052	Power	plant	150
-1,54139616	-48,7325286	2020	SOX	EEA	6,86214415	2,761594597	41,84234238	Power	plant	150
-2,70675716	-44,35099291	2017	SOX	EEA	7,988204056	3,214765047	48,70856131	Power	plant	150
-2,70675716	-44,35099291	2018	SOX	EEA	5,374294868	2,162825983	32,77009066	Power	plant	150
-2,70675716	-44,35099291	2019	SOX	EEA	6,958578269	2,80040345	42,4303553	Power	plant	150
-2,70675716	-44,35099291	2020	SOX	EEA	4,968833556	1,999652529	30,29776558	Power	plant	150
-2,52462078	-44,29609011	2017	SOX	EEA	38,25595537	15,39568936	233,2680206	Power	plant	150
-2,52462078	-44,29609011	2018	SOX	EEA	25,73779828	10,35789443	156,9377944	Power	plant	150
-2,52462078	-44,29609011	2019	SOX	EEA	33,32501997	13,41128853	203,2013413	Power	plant	150
-2,52462078	-44,29609011	2020	SOX	EEA	23,79602141	9,576447642	145,0976915	Power	plant	150
-3,55240833	-38,80846389	2017	SOX	EEA	166,810248	67,13095346	1017,135658	Power	plant	150
-3,55240833	-38,80846389	2018	SOX	EEA	130,8461153	52,65758298	797,8421663	Power	plant	150
-3,55240833	-38,80846389	2019	SOX	EEA	133,5594738	53,74954433	814,3870353	Power	plant	150
-3,55240833	-38,80846389	2020	SOX	EEA	61,10385797	24,59057699	372,5844998	Power	plant	150
-31,54575074	-53,65658261	2017	SOX	EEA	42,29060774	17,01939092	257,8695594	Power	plant	150
-31,54575074	-53,65658261	2018	SOX	EEA	41,0795051	16,53199595	250,4847872	Power	plant	150
-31,54575074	-53,65658261	2019	SOX	EEA	48,35630807	19,46046544	294,855537	Power	plant	150
-31,54575074	-53,65658261	2020	SOX	EEA	49,7912342	20,03793572	303,6050866	Power	plant	150
-3,591843	-38,86609011	2017	SOX	EEA	84,53135961	34,01871789	515,4351196	Power	plant	150
-3,591843	-38,86609011	2018	SOX	EEA	66,30647792	26,68431428	404,3077922	Power	plant	150
-3,591843	-38,86609011	2019	SOX	EEA	67,68147668	27,23766744	412,691931	Power	plant	150
-3,591843	-38,86609011	2020	SOX	EEA	30,96447763	12,46131417	188,8077904	Power	plant	150
-31,45092615	-53,77901991	2017	SOX	EEA	41,6864562	16,77625676	254,1857085	Power	plant	150
-31,45092615	-53,77901991	2018	SOX	EEA	40,49265502	16,29582458	246,9064331	Power	plant	150
-31,45092615	-53,77901991	2019	SOX	EEA	47,66550367	19,1824588	290,6433151	Power	plant	150
-31,45092615	-53,77901991	2020	SOX	EEA	49,07993086	19,75167949	299,2678711	Power	plant	150
-23,85222205	-50,3902778	2017	TSP	EEA	0,011198907	0,002947081	0,294708068	Power	plant	150
-23,85222205	-50,3902778	2018	TSP	EEA	0,010878196	0,002862683	0,286268328	Power	plant	150
-23,85222205	-50,3902778	2019	TSP	EEA	0,012805155	0,003369778	0,336977757	Power	plant	150
-23,85222205	-50,3902778	2020	TSP	EEA	0,013185135	0,003469772	0,346977242	Power	plant	150
-28,45423334	-48,96906967	2017	TSP	EEA	0,129907316	0,034186136	3,418613587	Power	plant	150
-28,45423334	-48,96906967	2018	TSP	EEA	0,126187079	0,033207126	3,320712607	Power	plant	150
-28,45423334	-48,96906967	2019	TSP	EEA	0,148539795	0,03908942	3,908941977	Power	plant	150
-28,45423334	-48,96906967	2020	TSP	EEA	0,152947568	0,04024936	4,024936005	Power	plant	150
-28,45423333	-48,96906967	2017	TSP	EEA	0,146705676	0,038606757	3,860675689	Power	plant	150
